Time,Parts0_X,Parts0_Y,Parts0_Z,Parts1_X,Parts1_Y,Parts1_Z,Parts2_X,Parts2_Y,Parts2_Z,Parts3_X,Parts3_Y,Parts3_Z,Parts4_X,Parts4_Y,Parts4_Z,Parts5_X,Parts5_Y,Parts5_Z,Parts6_X,Parts6_Y,Parts6_Z,Parts7_X,Parts7_Y,Parts7_Z,Parts8_X,Parts8_Y,Parts8_Z,Parts9_X,Parts9_Y,Parts9_Z,Parts10_X,Parts10_Y,Parts10_Z,Parts11_X,Parts11_Y,Parts11_Z,Parts12_X,Parts12_Y,Parts12_Z,Parts13_X,Parts13_Y,Parts13_Z,Parts14_X,Parts14_Y,Parts14_Z
46.1999538,53.67571,425.5491,160.4369,20.47632,211.2412,38.3415,0,0,0,-126.574,231.6496,72.40662,-282.6513,10.13211,84.24625,-315.4715,68.20094,239.0113,264.1704,200.4352,72.40665,365.7098,-25.6561,9.661034,590.967,-26.9397,255.3608,-99.16854,-206.7031,-27.74322,-78.33054,-664.0104,-53.8464,-200.3612,-1055.055,-242.8825,57.84296,-218.7711,-60.5642,107.8615,-675.7204,56.78675,146.0715,-1093.557,178.5134
46.2666204,-0.01802022,421.0225,115.5819,-7.653045,210.6855,66.42175,0,0,0,-178.8201,223.731,50.81437,-277.0719,-12.35507,71.548,-297.9604,37.51839,213.449,159.0496,198.3342,50.81439,299.2271,-40.93961,-38.98454,522.5469,-37.23849,207.7704,-160.3288,-205.9321,-55.31721,-128.5401,-673.2565,-77.37356,-249.4465,-1064.034,-245.9986,81.44878,-219.5672,-51.57311,47.18128,-672.6858,-4.718371,95.94806,-1102.777,123.0064
46.333287,2.57234,440.236,94.02943,16.2927,212.2549,34.53356,0,0,0,-144.1857,234.584,15.32054,-199.4925,10.52747,56.46773,-221.619,-7.355988,209.554,177.9956,168.3911,15.32052,318.3896,-47.43752,-31.14146,495.8166,-26.30151,244.9592,-129.6296,-202.5042,-62.45496,-73.454,-648.8482,-57.82664,-154.2705,-1067.472,-209.0953,76.13493,-255.7758,-50.73304,47.83786,-670.8127,37.96246,54.81446,-1125.464,200.5846
46.3999536,30.37803,454.8934,176.3586,84.44464,214.1645,81.88168,0,0,0,-114.1079,225.4816,84.80907,-147.9151,43.98431,128.0426,-135.0531,18.07205,263.3955,210.7194,202.2304,84.80909,335.468,-14.07074,15.41681,516.5192,16.26231,284.2675,-91.44642,-209.7337,8.58844,-29.84822,-648.3168,13.93712,-108.9623,-1066.863,-130.5969,50.02284,-227.7509,-63.32901,130.3575,-649.4005,25.64799,142.9814,-1093.729,108.2676
46.4666202,-63.64952,437.3724,92.51366,-20.67098,215.0364,22.58699,0,0,0,-179.7578,197.6153,26.63529,-270.6354,16.09459,175.961,-199.9123,103.0346,406.6424,137.5628,235.3753,26.63529,266.3083,28.37218,131.9331,252.2232,113.7084,413.4519,-81.79782,-227.543,-16.47725,-23.8344,-666.9107,-18.49926,-8.524408,-1085.439,-142.3272,96.91836,-205.5695,-22.87472,89.49599,-606.9923,115.7222,64.78708,-1029.013,169.0488
46.5332868,8.050142,445.8873,23.73686,-5.310742,215.7192,2.198594,0,0,0,-167.0306,203.5822,0.5242208,-239.9387,12.97456,163.6148,-159.4116,95.3647,414.346,158.2215,230.0656,0.5242075,208.2875,37.93074,206.8743,125.7889,115.7734,476.9585,-76.8123,-226.551,-5.89605,-10.02594,-666.5721,11.63863,10.44857,-1056.273,-82.23056,105.2513,-207.892,-7.222755,170.1035,-614.6376,45.11715,104.9257,-1018.426,60.25974
46.5999534,-21.58653,435.7236,28.40517,-20.47017,216.9961,8.359115,0,0,0,-183.0712,204.8104,3.190342,-217.8441,-5.258652,138.1981,-134.2791,49.74149,350.9375,140.7222,231.9315,3.190326,230.5484,15.48337,153.224,192.4239,95.79181,433.6405,-75.60155,-223.4884,-19.94246,-26.00793,-668.7311,0.320108,-10.82291,-1073.282,-96.12052,101.9451,-204.3215,-15.34782,120.7679,-612.8157,55.15848,122.3368,-1034.901,-24.41922
46.66662,2.301154,440.8964,34.61104,-3.907447,216.5137,13.6993,0,0,0,-168.4963,212.8862,9.931274,-255.5353,16.12349,93.75782,-277.6047,-34.3786,300.9041,156.2061,211.947,9.931289,181.3382,5.455856,204.5341,118.4738,98.11487,474.0499,-104.0345,-221.2288,-2.517768,-25.97232,-662.0731,38.69872,-12.34372,-1079.199,-42.66251,88.31009,-220.415,-17.71032,182.5673,-654.5054,29.36934,196.3097,-1060.83,-107.6835
46.7332866,-105.0272,464.1445,80.16862,-14.4607,221.0559,8.901309,0,0,0,-177.1389,203.5373,6.507913,-436.1565,47.00198,140.8641,-500.3424,123.3911,349.3622,146.2848,226.9651,6.5079,157.0802,25.67406,221.5892,81.3026,120.5885,485.2064,-74.59983,-232.5423,-8.503312,-39.60003,-681.0842,36.14843,-8.420573,-1078.546,-34.72972,108.7204,-213.7809,-10.17522,172.796,-652.2802,24.19952,203.636,-1060.598,-124.2409
46.7999532,-71.1738,479.2823,41.97476,-1.739718,221.3622,-0.07604028,0,0,0,-169.5661,202.0892,-4.426539,-284.5314,57.7424,164.4467,-281.6313,96.31198,406.7675,167.1668,226.7365,-4.426538,183.8956,30.72025,176.3418,118.0099,120.3947,439.599,-88.5015,-222.3029,-2.83827,-27.20955,-660.5847,35.8753,-20.18059,-1031.102,-17.2669,111.7367,-213.0122,5.632851,199.273,-656.1883,-8.524742,225.8586,-1037.567,-116.6062
